"chargeDeviceID","latitude","longitude","town","county","postcode","chargeDeviceStatus","dateCreated","dateUpdated","lastUpdated","locationType","GSS_CODE"
"213918481e65dda31a328f2917b9afa5",51.490325,-0.256035,"London","London Borough of Hounslow","W4 2BL","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 2BL"
"6c7e60741aa47f9dcc2859a37574b220",51.447195,-0.416481,"Feltham","London Borough of Hounslow","TW14 9NF","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","TW14 9NF"
"66b9482ba6b3305665d95e9449debd0f",51.487497,-0.303839,"Brentford","London Borough of Hounslow","TW8 0PH","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","TW8 0PH"
"500662c12735117ffede765e35e99b5f",51.476389,-0.258712,"London","London Borough of Hounslow","W4 2TB","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 2TB"
"45bf719b4aa7c1611b2e597a32f485ad",51.49697,-0.249893,"London","London Borough of Hounslow","W4 1LJ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1LJ"
"3b85f0a9401a400f160c1c293fe2959e",51.497483,-0.250424,"London","London Borough of Hounslow","W4 1ER","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1ER"
"10722f67bfcb15fea02a5dcdb40fcc02",51.497304,-0.25356,"London","London Borough of Hounslow","W4 1TZ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1TZ"
"014951e6cd4b309b015ac4589a5bc0a8",51.497227,-0.253577,"London","London Borough of Hounslow","W4 1TX","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1TX"
"61aed3c9c3852854775b4986615901e0",51.497127,-0.253442,"London","London Borough of Hounslow","W4 1TX","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1TX"
"c7681a28fff6837d2c69c74515e04d44",51.497259,-0.253747,"London","London Borough of Hounslow","W4 1TZ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1TZ"
"8be6210b0214833433b04c4f0b874810",51.497004,-0.253008,"London","London Borough of Hounslow","W4 1TX","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1TX"
"8f8f29122c85f275208027a680bdf88d",51.49766,-0.250244,"London","London Borough of Hounslow","W4 1EL","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1EL"
"b70652de9dffc827c434fb750d80909c",51.498075,-0.250538,"London","London Borough of Hounslow","W4 1EL","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1EL"
"f9c016f8da1971aee07443ecd506773c",51.498138,-0.250696,"London","London Borough of Hounslow","W4 1EY","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1EY"
"d9d71a3ec466b3cc859fcff3a6cd7e21",51.498386,-0.250753,"London","London Borough of Hounslow","W4 1EL","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 1EL"
"1278fc97734f54ce31d4b69fd9b07221",51.489387,-0.265224,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 4NT"
"0055ad22950e274e9c78508cf83bb886",51.453801,-0.396301,"Feltham","London Borough of Hounslow","TW14 0EJ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","TW14 0EJ"
"af7db10d0be1b18150d81df39fac7dc7",51.485209,-0.307528,"Brentford","London Borough of Hounslow","TW8 8BJ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","TW8 8BJ"
"212a442c8de43e6caf034236c1917beb",51.485209,-0.307528,"Brentford","London Borough of Hounslow","TW8 8BJ","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","TW8 8BJ"
"22fdd407d328ecee225f21e8ab42d5d5",51.489496,-0.262618,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:38","2019-10-10 15:34:38","","On-street","W4 4NT"
"cea89ae6d57a18af07a3c114b5fd4bfd",51.492051,-0.273154,"London","London Borough of Hounslow","W4 4DA","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 4DA"
"4ddd94b1e3debb3db7ebc41859ec4ced",51.489223,-0.283566,"London","London Borough of Hounslow","W4 3BU","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 3BU"
"7e82ec3e6ca81d105e96085888601d4c",51.491287,-0.274061,"London","London Borough of Hounslow","W4 4DB","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 4DB"
"d4eb1844a74eb364a7b6f17a73781456",51.488518,-0.25296,"London","London Borough of Hounslow","W4 2JY","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 2JY"
"a7abc0abaaee4c2303c62f29c8f8de6d",51.488717,-0.253265,"London","London Borough of Hounslow","W4 2JT","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 2JT"
"309dc110ba217c8f2a1d43e93bfaa820",51.488676,-0.252721,"London","London Borough of Hounslow","W4 2JX","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 2JX"
"769c2bce0a31600690d3a529c2576565",51.491833,-0.274127,"London","London Borough of Hounslow","W4 4DE","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 4DE"
"e0679741969383717173a64cf04e0678",51.489273,-0.282233,"London","London Borough of Hounslow","W4 3BU","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 3BU"
"fd9d1ffb6d1c391795898247296b66a0",51.493327,-0.252451,"London","London Borough of Hounslow","W4 1QG","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 1QG"
"d29ea3608fa94f6a5fce296f72d8d61c",51.489372,-0.282593,"London","London Borough of Hounslow","W4 3BT","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 3BT"
"dbf594efeb99abf7e4cfcadb6518730e",51.486227,-0.27322,"London","London Borough of Hounslow","W4 3LH","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 3LH"
"d916b95b34a34712a609635265f450cc",51.477569,-0.259651,"Hounslow","London Borough of Hounslow","W4 2TE","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 2TE"
"bed495e8c39041a30a97924aedac001b",51.489463,-0.260373,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 4NT"
"373bf4156f1922e8f302170cbd4190c6",51.464967,-0.325078,"London","London Borough of Hounslow","TW7 7HB","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","TW7 7HB"
"70341d0382fccfcd784aee94ad60dc80",51.491322,-0.246535,"London","London Borough of Hounslow","W4 2NA","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 2NA"
"f620aae7de49c0fe1126bbb91fc22290",51.487193,-0.275199,"London","London Borough of Hounslow","W4 3LL","In service","2019-10-10 15:34:39","2019-10-10 15:34:39","","On-street","W4 3LL"
"67e367083c41b6f313d620a461102e87",51.48782,-0.275335,"London","London Borough of Hounslow","W4 3LS","In service","2019-10-10 15:34:40","2019-10-10 15:34:40","","On-street","W4 3LS"
"d8225f2d417b2db0cc922fc02aedf369",51.489947,-0.28072,"Chiswick, London","London Borough of Hounslow","W4 3AD","In service","2019-10-10 15:34:40","2019-10-10 15:34:40","","On-street","W4 3AD"
"411c8202183ca36abc2c4c77c98034b6",51.49203,-0.24642,"London","London Borough of Hounslow","W4 2NA","In service","2019-10-10 15:34:41","2019-10-10 15:34:41","","On-street","W4 2NA"
"bed72a7299f9e9221b16f3f84dbc4a91",51.493214,-0.24713,"London","London Borough of Hounslow","W4 2NA","In service","2019-10-10 15:34:41","2019-10-10 15:34:41","","On-street","W4 2NA"
"d69f6b7d7cf85bdcb0ed9fbe5805a54e",51.465094,-0.324549,"London","London Borough of Hounslow","TW7 7HB","In service","2019-10-10 15:34:41","2019-10-10 15:34:41","","On-street","TW7 7HB"
"6c8075485f7dfe210a0fd7399258ded1",51.489376,-0.264563,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:42","2019-10-10 15:34:42","","On-street","W4 4NT"
"c8bd18ea08d2f47cb0a7992f11ada9de",51.489374,-0.262817,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:43","2019-10-10 15:34:43","","On-street","W4 4NT"
"ad3fc6089fb776d3cc919544c370dddf",51.465142,-0.326042,"London","London Borough of Hounslow","TW7 7HB","In service","2019-10-10 15:34:43","2019-10-10 15:34:43","","On-street","TW7 7HB"
"1cb3a246a0d7e6a0e47110a1cd5723af",51.48936,-0.2615,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:44","2019-10-10 15:34:44","","On-street","W4 4NT"
"0c186ef3f13356a6e82e64675790baf4",51.489472,-0.260851,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:44","2019-10-10 15:34:44","","On-street","W4 4NT"
"a3e89b95b65a5fa357709b8336cd36e6",51.489383,-0.265928,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:45","2019-10-10 15:34:45","","On-street","W4 4NT"
"010e9b46a796a3abf79b9bb492f5958a",51.489446,-0.261112,"London","London Borough of Hounslow","W4 4NT","In service","2019-10-10 15:34:46","2019-10-10 15:34:46","","On-street","W4 4NT"
"67269c036d97dccf8316fc9892954109",51.543314,-0.039737,"London","London Borough of Hackney","E9 5ED","In service","2019-10-10 15:35:03","2019-10-10 15:35:03","","On-street","E9 5ED"
"3041888f78844b286564c3c576df7b96",51.542526,-0.063463,"London","London Borough of Hackney","E8 3EL","In service","2019-10-10 15:35:04","2019-10-10 15:35:04","","On-street","E8 3EL"
"27565002c4e5a784a1c9599648328e93",51.55158,-0.037357,"London","London Borough of Hackney","E5 0EF","In service","2019-10-10 15:35:05","2019-10-10 15:35:05","","On-street","E5 0EF"
"5c9a093b636b1b4fc70150cb9d94e34a",51.56019,-0.078279,"London","London Borough of Hackney","N16 0EB","In service","2019-10-10 15:35:05","2019-10-10 15:35:05","","On-street","N16 0EB"
"14ce1239a6638e0b7acb18c8bc60a340",51.555911,-0.052606,"London","London Borough of Hackney","E5 0SB","In service","2019-10-10 15:35:05","2019-10-10 15:35:05","","On-street","E5 0SB"
"9db1c4a3a80276439554314a0b2dabe2",51.565699,-0.089924,"London","London Borough of Hackney","N16 5UJ","In service","2019-10-10 15:35:05","2019-10-10 15:35:05","","On-street","N16 5UJ"
"e780d0482ca5cbf18e88435efbe58333",51.549815,-0.071497,"London","London Borough of Hackney","E8 2LR","In service","2019-10-10 15:35:05","2019-10-10 15:35:05","","On-street","E8 2LR"
"9a706a7e205af67d5986dd0d6d1befa3",51.561195,-0.053388,"London","London Borough of Hackney","E5 9JW","In service","2019-10-10 15:35:06","2019-10-10 15:35:06","","On-street","E5 9JW"
"8d2ef026297d62efc3036ee2a3890be6",51.565899,-0.089764,"London","London Borough of Hackney","N16 5UF","In service","2019-10-10 15:35:06","2019-10-10 15:35:06","","On-street","N16 5UF"
"fee159a86e745b0bfc6222f08285cb6a",51.553623,-0.078858,"London","London Borough of Hackney","N16 8BY","In service","2019-10-10 15:35:08","2019-10-10 15:35:08","","On-street","N16 8BY"
"fbac069aaa8d6961d3b4c90bde016147",51.553623,-0.078858,"London","London Borough of Hackney","N16 8DL","In service","2019-10-10 15:35:08","2019-10-10 15:35:08","","On-street","N16 8DL"
"65196aa6b3bb88aca916771cc6ae88df",51.556349,-0.051329,"London","London Borough of Hackney","E5 0SB","In service","2019-10-10 15:35:08","2019-10-10 15:35:08","","On-street","E5 0SB"
"d48a5177c12fc8f5b04d30c1e46ec59f",51.569196,-0.081861,"London","London Borough of Hackney","N16 5LZ","In service","2019-10-10 15:35:08","2019-10-10 15:35:08","","On-street","N16 5LZ"
"502485e108e0a0469cb90c86522eb613",51.564041,-0.050205,"London","London Borough of Hackney","E5 9NF","In service","2019-10-10 15:35:09","2019-10-10 15:35:09","","On-street","E5 9NF"
"ce9920ac9521bd85f15394aabcc3ad83",51.549775,-0.069859,"London","London Borough of Hackney","E8 2LL","In service","2019-10-10 15:35:09","2019-10-10 15:35:09","","On-street","E8 2LL"
"36f48f041041f3b0d880ceb979bbcb0e",51.56946,-0.082044,"London","London Borough of Hackney","N16 5LZ","In service","2019-10-10 15:35:10","2019-10-10 15:35:10","","On-street","N16 5LZ"
"ed429ceecdcd1a762fd652bc688568d1",51.569494,-0.081893,"London","London Borough of Hackney","N16 5LZ","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 5LZ"
"e5e6bf4f5554b6f9244f605136d6888b",51.5385,-0.051357,"London","London Borough of Hackney","E9 7SR","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7SR"
"a6d240df99decf2f12d15e0e79cecebb",51.569616,-0.082084,"London","London Borough of Hackney","N16 5PQ","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 5PQ"
"a2e4e331c972b69c464abdec8293a86a",51.554822,-0.053742,"London","London Borough of Hackney","E5 0QP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0QP"
"1ed3dad2a3b658b0ffd0e867716de70a",51.554638,-0.088504,"London","London Borough of Hackney","N16 9NS","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 9NS"
"8d2d29677de79211195e3dcb6df68339",51.551297,-0.040174,"London","London Borough of Hackney","E5 0DP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0DP"
"197fa5ee76368bb7cb32470431f30d9b",51.557799,-0.071327,"London","London Borough of Hackney","N16 7LU","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 7LU"
"473047aea4ad7546f025874d557e431e",51.542444,-0.083374,"London","London Borough of Hackney","N1 4HG","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N1 4HG"
"14722bd8223c8f30d0fd38fd6a8332f1",51.555308,-0.089063,"London","London Borough of Hackney","N16 9ED","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 9ED"
"9d52df87c64852d2bb7cc251e17d3a51",51.560676,-0.075647,"London","London Borough of Hackney","N16 0EX","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 0EX"
"ff079df536ba9f5cc6ea9a056d8e4b1c",51.523383,-0.08315,"London","London Borough of Hackney","EC2A 4LD","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","EC2A 4LD"
"2811a99e594c3cda28b86d3a94a0550f",51.523588,-0.083102,"London","London Borough of Hackney","EC2A 4LD","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","EC2A 4LD"
"aeee06fc6ee1d69d2f5cdb9eb3c9f5d0",51.559595,-0.062258,"London","London Borough of Hackney","N16 0EX","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 0EX"
"877e4a3ccef92bde8b3c76fb9c3d67a7",51.523792,-0.082951,"London","London Borough of Hackney","EC2A 4LD","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","EC2A 4LD"
"a2af5c1fc41987e8007039380a9e8a38",51.554903,-0.053495,"London","London Borough of Hackney","E5 0QP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0QP"
"6fb4c44c8dea29661e2341e5a16c5506",51.551474,-0.039312,"London","London Borough of Hackney","E5 0DP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0DP"
"50b9c141768db11d4b96b0957c487bd3",51.572452,-0.061251,"London","London Borough of Hackney","E5 9BN","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 9BN"
"8d0118702141c1892ca7ac1fbafce94c",51.554841,-0.088123,"London","London Borough of Hackney","N16 9NX","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 9NX"
"6b5b044879eea348b40407ab70d12aa9",51.542425,-0.083771,"London","London Borough of Hackney","N1 4HG","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N1 4HG"
"a5804b35ff9add427b0ca1ceef515bba",51.55123,-0.039693,"London","London Borough of Hackney","E5 0DP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0DP"
"43279a0936368b5b5ac0819a0f41254c",51.555105,-0.053345,"London","London Borough of Hackney","E5 0QP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0QP"
"b288d957e46e6606192f70159861af02",51.560528,-0.076307,"London","London Borough of Hackney","N16 0EA","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 0EA"
"49d33d69dadcaba11f6a82c21b0e9251",51.556432,-0.075926,"London","London Borough of Hackney","N16 8EA","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 8EA"
"bae12df2aaadaecd1064e1b82d0094d7",51.539501,-0.057749,"London","London Borough of Hackney","E8 3DQ","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E8 3DQ"
"d505f49099ae12478341109b0d167455",51.551476,-0.03906,"London","London Borough of Hackney","E5 0DP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 0DP"
"f4ba52deac04bbf1d37d329894774b3f",51.539495,-0.05787,"London","London Borough of Hackney","E8 3DQ","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E8 3DQ"
"ffe51feba7c5e5e7b74db593b0d4f021",51.55759,-0.070663,"London","London Borough of Hackney","N16 7PU","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 7PU"
"df50c778908ba687c7006dee97540523",51.560421,-0.07659,"London","London Borough of Hackney","N16 0EA","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 0EA"
"f90503d430452da9236bffac39001e1a",51.556442,-0.076685,"London","London Borough of Hackney","N16 8EB","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 8EB"
"ea90a4812ed10cb09ee7c1ba94498d70",51.537917,-0.050065,"London","London Borough of Hackney","E9 7TW","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7TW"
"85617c1aa79c47e1a5a41ee38a7b25bd",51.542239,-0.044021,"London","London Borough of Hackney","E9 7AP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7AP"
"1f2700e23e28608434f21942f3298107",51.563889,-0.052966,"London","London Borough of Hackney","E5 9NF","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 9NF"
"0fc644706b8e7ab2ad9fb02552ebc7b5",51.542297,-0.044385,"London","London Borough of Hackney","E9 7AP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7AP"
"654adcd0696a9cfff110373a8858629b",51.542518,-0.06405,"London","London Borough of Hackney","E8 3EG","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E8 3EG"
"05039260bac431bc29c70967d9c485f7",51.541763,-0.044482,"London","London Borough of Hackney","E9 7AS","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7AS"
"df7e1de23b6e8c68863e49e03d05ef0e",51.573168,-0.062117,"London","London Borough of Hackney","E5 9BN","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E5 9BN"
"24e2c4699e2fe1ae11d6845c65a9a12c",51.5392,-0.05038,"London","London Borough of Hackney","E9 7LP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7LP"
"a699b7b5b42180d235ab0d87fafce345",51.542484,-0.044672,"London","London Borough of Hackney","E9 7AP","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7AP"
"97cdc9382a1d068b806b8d3eacbd0cae",51.54255,-0.06399,"London","London Borough of Hackney","E8 3EJ","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E8 3EJ"
"277e83942ae487287a674d5aa14f8c77",51.541779,-0.044103,"London","London Borough of Hackney","E9 7AS","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7AS"
"9eacf80c8de88519fb56590e86cbf541",51.5432,-0.039536,"London","London Borough of Hackney","E9 5ED","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 5ED"
"0f0d2f5cf7dbdc532b918660f473d2ae",51.539061,-0.050281,"London","London Borough of Hackney","E9 7JE","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","E9 7JE"
"3b63b636ffb809232f5790cac99209e4",51.561483,-0.093841,"London","London Borough of Hackney","N4 2XG","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N4 2XG"
"282984b385d80166ba0d4f32a7843f53",51.565545,-0.090556,"London","London Borough of Hackney","N16 5UF","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 5UF"
"b6871caaf03565202e4c3bafef2af7c6",51.557864,-0.069762,"London","London Borough of Hackney","N16 7PR","In service","2019-10-10 15:35:11","2019-10-10 15:35:11","","On-street","N16 7PR"
"3b0a630f82f0e5afe7a6ead1eaf51665",51.504864,-0.24573,"London","London Borough of Ealing","W12 9DZ","In service","2019-10-10 15:35:22","2019-10-10 15:35:22","","On-street","W12 9DZ"
"c5753af6feefc11f0395ab64762748d8",51.504838,-0.245721,"London","London Borough of Ealing","W12 9DZ","In service","2019-10-10 15:35:22","2019-10-10 15:35:22","","On-street","W12 9DZ"
"4c03ca5c4fff62a145fd13ee5dca3a0f",51.512988,-0.263775,"London","London Borough of Ealing","W3 6HP","In service","2019-10-10 15:35:22","2019-10-10 15:35:22","","On-street","W3 6HP"
"68122d0065b25ec6427fa626e691525a",51.512953,-0.265362,"London","London Borough of Ealing","W3 6SX","In service","2019-10-10 15:35:22","2019-10-10 15:35:22","","On-street","W3 6SX"
"40efa14d69b3b67cb5f4793c34898ad3",51.48764,-0.108041,"London","London Borough of Lambeth","SE11 4EA","In service","2019-10-10 15:35:25","2019-10-10 15:35:25","","On-street","SE11 4EA"
"2688c3c7daec72869d298a3282321308",51.481133,-0.11596,"London","London Borough of Lambeth","SW8 1NH","In service","2019-10-10 15:35:25","2019-10-10 15:35:25","","On-street","SW8 1NH"
"eb8a56e79a90fff26e50196dbc6c9d66",51.55255,-0.174544,"London","London Borough of Camden","NW3 5QA","In service","2019-10-10 15:35:25","2019-10-10 15:35:25","","On-street","NW3 5QA"
"1d40fa75e6dbc9e8e5acc5f93d86f786",51.500365,-0.254653,"London","London Borough of Ealing","W4 1HL","In service","2019-10-10 15:35:28","2019-10-10 15:35:28","","On-street","W4 1HL"
"9479d835ed583f3c96bd866b4aba46f2",51.488485,-0.083006,"London","London Borough Of Southwark","SE17 2JY","In service","2019-10-10 15:35:29","2019-10-10 15:35:29","","On-street","SE17 2JY"
"bb54135255a19c1d0a4ddd96898a793e",51.506841,-0.03877,"London","London Borough Of Southwark","SE16 5EH","In service","2019-10-10 15:35:31","2019-10-10 15:35:31","","On-street","SE16 5EH"
"90d534070e84745366962ab2201898c0",51.497185,-0.073691,"London","London Borough Of Southwark","SE16 3QJ","In service","2019-10-10 15:35:32","2019-10-10 15:35:32","","On-street","SE16 3QJ"
"98839ab8621ab5d1df4b86de3eaa64cb",51.449665,-0.076256,"London","London Borough Of Southwark","SE22 8UN","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE22 8UN"
"f89037b0d57f6e4ec31a64055cfef2c5",51.450832,-0.096958,"London","London Borough Of Southwark","SE24 9JA","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE24 9JA"
"6dfe77ec115d94e7898e1788f6dd1511",51.450435,-0.096405,"London","London Borough Of Southwark","SE24 9HL","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE24 9HL"
"7421f9a5c324f16711e12467bfcf268e",51.497854,-0.070536,"London","London Borough Of Southwark","SE16 4BB","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE16 4BB"
"5ae6765775a192cc87e85f993c9f2b05",51.451615,-0.097871,"London","London Borough Of Southwark","SE24 9HZ","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE24 9HZ"
"4d7dd2d92f7b44b057d2601f449f50c9",51.451326,-0.097345,"London","London Borough Of Southwark","SE24 9JA","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE24 9JA"
"45c812208448b74e5c08d63eae39eb37",51.488599,-0.082808,"London","London Borough Of Southwark","SE17 2JY","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE17 2JY"
"d4b5ede962d87a4fd0c79272269209b0",51.454244,-0.075163,"London","London Borough Of Southwark","SE22 9JB","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE22 9JB"
"d9bbe183d71053e283ff658d00b6744a",51.477591,-0.084157,"London","London Borough Of Southwark","SE5 7LS","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE5 7LS"
"7bc94662f14a55f8e5895bcb4525d91c",51.454251,-0.075268,"London","London Borough Of Southwark","SE22 9JB","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE22 9JB"
"bcce54ef45426486a7fbab611ae633bd",51.477964,-0.057445,"London","London Borough Of Southwark","SE15 2RX","In service","2019-10-10 15:35:33","2019-10-10 15:35:33","","On-street","SE15 2RX"
"e736d083005a5eb084c0f8660d7d1453",51.510202,-0.270257,"London","London Borough of Ealing","W3 6DG","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W3 6DG"
"ec68481a87592b1242c5f15e7904eec4",51.511105,-0.285382,"London","London Borough of Ealing","W5 3LP","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W5 3LP"
"e53a59cacd84597b3666a6721b081487",51.509451,-0.269508,"London","London Borough of Ealing","W3 6DQ","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W3 6DQ"
"244d3798f2c6a6c19e490491556f448b",51.513998,-0.288623,"London","London Borough of Ealing","W5 3RL","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W5 3RL"
"eda7ed80f43155804315545688269635",51.502139,-0.324695,"London","London Borough of Ealing","W13 9TY","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W13 9TY"
"3af735128a47958dd67b1d5989b69756",51.501055,-0.258518,"London","London Borough of Ealing","W4 1BY","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W4 1BY"
"c94d2e380d5edb5af501cf4810ec5b66",51.495026,-0.267863,"London","London Borough of Ealing","W4 5EF","In service","2019-10-11 17:54:12","2019-10-11 17:54:12","","On-street","W4 5EF"
"0b6aa75198e4b0466ecc744f74a956e7",51.568856,-0.00207,"London","London Borough of Waltham Forest","E11 1DJ","In service","2019-11-08 15:43:31","2019-11-08 15:43:31","","On-street","E11 1DJ"
"64b36e734976a49dc0065096d14cc11e",51.566562,0.016307,"London","London Borough of Waltham Forest","E11 3BT","In service","2019-11-08 15:43:31","2019-11-08 15:43:31","","On-street","E11 3BT"
"0d1afd58f8213eaf99c8de8734547678",51.589377,-0.022166,"London","London Borough of Waltham Forest","E17 4QZ","In service","2019-11-08 15:43:31","2019-11-08 15:43:31","","On-street","E17 4QZ"
"9d98704a9888adefae52df00bf779dd1",51.564517,-0.001743,"London","London Borough of Waltham Forest","E11 4BP","In service","2019-11-08 15:43:31","2019-11-08 15:43:31","","On-street","E11 4BP"
"b4f52a1c3fcd05d72ba25c41859f5e3d",51.591416,-0.036219,"London","London Borough of Waltham Forest","E17 6BT","In service","2019-11-08 15:43:32","2019-11-08 15:43:32","","On-street","E17 6BT"
